sentence	label	missing	target
find me the nearest cinema movie starting right now. 	6		Find me the nearest cinema that have movies starting right now.
I need a reservation for 9. 	1		I need a reservation for a coffeehouse with nine people within the same area as Midland Park
 	0		add munia the tale to my playlist called Adrenaline Workout
 	0		Add Sam Moore to lo mejor de los 00's
every little thing she does is Magic. 	5		Find a picture called Every Little Thing She Does Is Magic.
play the best songs of 2016. 	3		Play the best songs of 2016
please find me. 	5		Please find me the book Step Into My Groove.
 	0		put the mike oldfield album onto my La Mejor Música para tus Fiestas playlist
what is the NH forecast for Mexican. 	2		what is the NH forecast for Mexican Hat
will it be cold. 	2		Will it get colder by 11 in Jacobsburg. Syria?
can you play a song off the album jungle. 	3		Can you play a song off the album, jungle
I'd like to hear the soundtrack for just once in my life. 	5		I'd like to hear the soundtrack for Just Once in My Life.
 	2		Will it be cold close-by Iowa on september twenty-first, 2025
nearby restaurant. 	1		Book a table for 2 at a nearby restaurant.
I want. 	4		I want to give this book a rating of 2 points out of 6.
find a soundtrack called packs Warrior. 	5		find a soundtrack called Pax Warrior
 	6		Where is They Always Return at Dawn playing
nearby restaurant in Android. 	1		I want to book a table at a nearby restaurant in Andorra for me and my kids.
previous theories. 	4		I give the previous series four stars.
 	0		insert Rock Me UP song to my list
 	0		put this album on my road trip playlist
what films are playing at dipson theaters. 	6		What films are playing at Dipson Theatres and when 
flash picture. 	5		Look for the Chu Chu and the Philly Flash picture
the previous novel is worth 2 out of 6. 	4		the previous novel is worth two out of 6
how chilly is it close to Hollidaysburg. 	2		How chilly is it close to Hollidaysburg?
Urban hits playlist. 	0		add boyce and hart to Urban Hits playlist
series 1 out of 6. 	4		rate this series 1 out of 6
the Alamo Drafthouse Cinema. 	6		Find me the movie times for the Alamo Drafthouse Cinema
 	5		Find a book called The Echo Chamber.
Play the song.. 	3		Play the song domino by Luca Turilli
when is the theaters. 	6		When is The Third Eye showing at Dickinson Theatres?
TV series Sailor Moon supers the movie. 	5		I'd like to watch the TV series Sailor Moon SuperS: The Movie
find the trailer for 7-year it. 	5		Find the trailer for Seven Year Itch.
slaughterhouse playlist. 	0		Add the tune to Your Favorite Slaughterhouse playlist.
what time is High School playing. 	6		What time is High Schools playing
play some Kansas. 	3		play some Kansas Joe Mccoy
will it be hot 3 minutes from now far away from Saint Croix State Park. 	2		Will it be hot three minutes from now faraway from Saint Croix State Park
search for The Adventures of cookie and cream. 	5		Search for The Adventures of Cookie & Cream
weather for January 7th in North Carolina. 	2		Weather for Jan. 7 in North Carolina
play mikazuki sunset. 	3		play Mikazuki Sunset
 	4		Give The Pirates of Manhattan a 1
what time is it. 	6		What time is The Bride’s Journey playing at Star Theatres?
 	6		Find the schedule for Heart Beats.
give 3 stars to current essay. 	4		give three stars to current essay
show movie times and movies in the area. 	6		Show movie times and movies in the area
Brian Clifton Park. 	3		Play Brian Clifton off Groove Shark.
 	3		Open Lastfm and play Hot Lips Page from the sixties
 	1		I'd like a table for 3 at a brasserie in Hillview NE that has mineiro
 	5		Find the Ghostly Swim 2 book
can I put Johnny Burg. 	0		Can I put johnny burke onto my lo que suena los angeles playlist?
where do I get a trailer for life. 	5		where do I see the trailer for Live Dates
yourself tonight. 	0		add Be Yourself Tonight to I Love My 90s Hip Hop
out of six. 	4		Rate this current essay four out of 6.
it has a Reuben sandwich. 	1		I need a table for 5 at a brasserie that has a reuben sandwich
 	1		I need a popular moroccan cafeteria 
the game. 	5		Find Zorro the game
what's the weather going to be like in 19. 	2		What's the weather going to be like in PR at nineteen o'clock
where is the nearest movie theater. 	6		Where is the nearest movie theatre playing The Sword of Many Lovers?
 	3		Find me music by Kaori Utatsuki off the album that has top-twenty hits
 	5		Find a photograph called The Dickinsonian.
13 in Mississippi. 	1		book Tartine in Mississippi for 5
zero-rating. 	4		this horrible textbook deserves a 0 rating
what is the weather forecast for North Dakota. 	2		What is the weather forecast for Sep. the 14th, 2038 in North Dakota
play me some Max Martin. 	3		Play me some Max Martin on Lastfm
what's the weather in Oregon. 	2		What's the weather for this year in Oregon
Sixpoint. 	4		rate The Pig Scrolls one of 6 points
 	2		Will there be sun around here?
will it be cold. 	2		Will it be colder in Connorville 
 	2		Will there be a blizzard in neighboring Niobrara Valley Preserve
what movies are playing at the closest movie theater. 	6		What movies are playing at the closest movie theatre
 	1		book a table for me and savannah in Lauderdale Lakes
what time is Project censored the movie playing at the movie house. 	6		What time is Project Censored the Movie playing at the movie house
La mejor musica para. 	0		add bob klose to la mejor música para tus fiestas 
Tracy Chapman. 	0		add Tracy Chapman to Late Night Jazz
 	0		add Księga Urodzaju to abigail's Concentración
I need a reservation for next week with a party of six. 	1		I need a reservation for next week with a party of six
 	5		Find me the book My People Were Fair and Had Sky in Their Hair… But Now They’re Content to Wear Stars on Their Brows
 	5		Find The Gill Deacon Show.
make a reservation for. 	1		in a week  make a reservation for a table of 7 in District Of Columbia
the nearest cinema. 	6		When is Beyond My Reach scheduled at the nearest cinema?
 	6		What time is The Lottery Man playing?
another artist. 	0		Add another artist to my soul bpm playlist
can you find me the book. 	5		Can you find me the Stand Proud book?
 	1		book spot at a balinese joint
would like to. 	1		Would like to book a restaurant the last day of sukkot for lee and ines
what's the weather forecast 10 years from now. 	2		What's the weather forecast ten years from now in Mount Victory, Macao?
 	6		I'd like to watch Abbott and Costello Meet the Keystone Kops at Amco Entertainment at 04:08:11 AM
Paradise. 	5		look for the saga called Death in Paradise
TV series from the top. 	5		Find the TV series From the Top
play the greatest soundtrack by Jesse Harms. 	3		Play the greatest soundtrack by Jesse Harms.
Estelle should be on my Spring playlist. 	0		Estelle should be on my spring playlist
I am looking for a top rated. 	1		I am looking for a top-rated restaurant near bougatsa that can feed 3 that is close to Pelham Bay Park
need a table at 11 for 9. 	1		need a table at Uncommon Grounds Coffeehouse at eleven for nine
 	4		Give Signals of Belief in Early England four of 6
where can I get the album. 	5		Where can I get the album So Fresh: The Hits of Spring 2011
105th Street for a party of six. 	1		Need a table within the same area as Beach 105th St for a party of 6
 	0		Add this tetsuya komuro track to my soulful disco playlist
 	0		add this track to latin jazz
two for the road. 	5		book of Two for the Road
 	2		I need to know the weather for Hamorton, TN
will it be cold in chatmoss Albania 8 years and a half from now. 	2		Will it be cold in Chatmoss Albania 8 years and a half from now
play the music. 	3		Play the music of Aphex Twin's good Album
play an 80s song by. 	3		play an eighties song by Ler Lalonde
what time is it. 	6		What time is Always Brando showing
make me a reservation at Taverna in a smoking room. 	1		Make me a reservation at taverna in a smoking room
Federated States of Micronesia. 	2		What will the weather be in Federated States Of Micronesia at 00:17 am
after having. 	4		Give After Having Spent a Night Among Horses 0 out of 6.
what's the weather for April 10th 2028 in Arkansas. 	2		What's the weather for April 10th, 2028 in Arkansas
what are the movie schedules for movies around here. 	6		What are the movie schedules for movies around here?
0. 	4		rate the current chronicle a zero
rip current. 	4		rate the current essay 2 stars
what are the local movie times. 	6		What are the local movie times
the novel James. 	5		Who published the novel JamesEdition?
Two restaurant in San Juan Capistrano. 	1		Book a restaurant in San Juan Capistrano for 6 people at ten am
is it hotter here on my birthday. 	2		Is it hotter here on Navy Birthday
what is the weather like in Colorado. 	2		What is the weather like in Colorado?
use Spotify to play from 1960's. 	3		use Spotify to play Nina Persson from 1962
started to my friend to seminar playlist. 	0		add artist to my friendesemana playlist
play some gangsta music. 	3		Play some gangsta music
Puerto Rico. 	1		Book the Union Oyster House in Guanica Puerto Rico.
 	1		Book a brasserie for me and my team at four am
I want to hear some 60s Melody from. 	3		I want to hear some sixties  melody from Mark Mcentee off of Google Music
 	3		I'd like to play the top ten Mickdeth on Google Music
will it be warmer in flag. 	2		Will it be warmer in Flag?
 	3		Play me a Xuefei Yang symphony on Groove Shark
baby lemonade. 	0		Add Baby Lemonade to poetry in their own voices
what's the weather like today in Plankinton. 	2		What's the weather like today in Plankinton?
 	3		play Google Music tunes
I'd like to listen to music. 	3		I'd like to listen to Space music
play music from 2015. 	3		Play music from 2015
play some John Oates on YouTube. 	3		Play some John Oates on Youtube.
12. 	1		I'd like to eat in Iran with a party of 9 on sep. the 12th
can you play it. 	3		Can you play a chant by Butch Trucks on Spotify
 	4		Rate my current book four points out of 6
 	3		Please play Got The Time
Days of Blood & Starlight at 4. 	4		I'd rate Days of Blood and Starlight a 4
the nearest cinema. 	6		i want to see Love, Speed and Thrills at the nearest cinema
play Martha my dear by Shannon. 	3		Play Martha My Dear by shannon.
Define denunciation. 	5		I'm trying to find Annunciation.
 	4		Rate my current essay zero out of 6
 	0		Add tune to this is trey songz
 	4		I give the next textbook a 2.
movie schedule. 	6		find a movie schedule
 	0		add Roger Nichols to Punk Rock Workout
book a restaurant for 9 people. 	1		Book a restaurant for 9 people.
3. 	4		Rate The Art of Struggle 3
Nicky Jam. 	0		Add this tune to This Is Nicky Jam
 	4		Rate this book a four.
this album to my organic playlist. 	0		Add this album to my orgánica playlist.
where can I purchase the book. 	5		Where can I purchase the book Scales of Justice
what is the weather like in Long Beach. 	2		What is the weather like in Long Beach United Kingdom
play me the TV show Seal Team. 	5		Play me the TV show SEAL Team
play Darude. 	3		play Darude
what's the weather in Mountain Center. 	2		What's the weather in Mountain Center
 	1		I want to book a table for two at a close by bar in Kuwait.
an album by Liza go to the steampunk playlist. 	0		Add an album by Liza Oumarova to the Steampunk playlist.
 	1		Book a restaurant for 1 in nine weeks 
will it rain today. 	2		will it rain today in French Southern Territories of Highland Beach
is it freezing there medley. 	2		Is it freezing near Medley?
Play the song that changes from Hawkshaw Hawkins on Spotify. 	3		Play the song Victim Of Changes from Hawkshaw Hawkins on Spotify
Hotel. 	4		give 5 points to The White Hotel
19 minutes from now. 	1		I need a table for 10 at Thomas Hynes House nineteen minutes from now
1 out of 6. 	4		Give this essay 1 out of 6.
I want to photograph. 	5		I want a photograph of Elizabeth the Queen
playlist. 	0		put this song on the Chips and Salsa playlist
the rating of zero of a possible 6. 	4		I give the book The Silence of the Lambs a rating of zero of a possiable 6
 	0		put this tune onto my party through the decades playlist
what's the weather going to be like around 16 hours from now. 	2		What's the weather going to be like around Lewis and Clark Trail sixteen hours from now?
in the neighborhood. 	6		in the neighbourhood find movies starting in thirteen hours
show me the film the movie times for today. 	6		Show me the films close by and the movie times for today.
TSA following. 	4		the essay following should only rate two points
Wyoming for a party of 7. 	1		I need to book a pub in Cammack Village Wyoming for a party of seven
 	1		Book a table at Top Pot Doughnuts in Greensburg, AMerican Samoa
play Richard fortus live collection. 	3		Play Richard Fortus' Live Collection.
change 0 out of 6 point. 	4		Rate The Change 0 out of 6 points
what is the weather forecast 131 days from now. 	2		What is the weather forecast 131 days from now in Atanassow-See
show creativity in photograph of Grace. 	5		show creativity in photograph of Grace Submerged
 	5		I am looking for the work: Nikki
 	2		what will the weather be in East New Market Antarctica
play Andrew Lloyd Webber's. 	3		Play andrew lloyd webber's good tune on zvooq.
TV show. 	5		find the TV show When I Was a Boy
used either service to play Opera. 	3		Use Deezer service to play Opera 
 	5		Find a picture called Blink of an Eye.
play 80s music on Grooveshark. 	3		Play eighties music on Groove Shark.
book for to enjoy. 	1		book for two in Jordan that is close
 	4		The Revolution Script should have a rating value of three and a best rating of 6
Play Primus. 	3		play primus 
will it be cold tomorrow. 	2		will it be colder in Cut MA tomorrow
play some Latin on TV eloq. 	3		play some latin on Zvooq
the second twenty20 at a highly rated place for me and my baby and a joint. 	1		book a table for Sep. the second, 2020 at a highly rated place for me and my baby at a joint serving cambodian
what animated movies are showing at Star Theater. 	6		what animated movies are showing at Star Theatres
add to the Rock. 	0		Add to the Rock Games
play some Don Ho on Netflix. 	3		Play some Don Ho on Netflix
is the start times for movies in the neighborhood. 	6		Is the start time 15:16:52 for movies in the neighborhood 
the song by Bill frisell Latin alternative playlist. 	0		Can you add a song by Bill Frisell to my Top Latin Alternative playlist
 	5		Where to get album Justified
what is the forecast for cold temps in Nevada. 	2		what is the forecast for cold temps in Nevada
search for Another Cinderella Story. 	5		Search for Another Cinderella Story
play the track. 	3		play the track The Wizard And I
play some 1990s. 	3		play some 1991 Dave Barker
0 out of 6 point. 	4		Rate the saga Rides a Dread Legion zero out of 6 points.
I want a restaurant reservation for a vegetarian Tea House. 	1		I want a restaurant reservation for a party of 8 at a vegetarian tea house.
hohenfriedberger marsch. 	0		Include hohenfriedberger marsch to my Novedades Pop list.
will it be freezing 5 seconds from now. 	2		will it be freezing 5 seconds from now  in Patmos
use Last FM. 	3		use Lastfm to play Attack Of The Planet Smashers
 	6		is Unbeatable Harold at Century Theatres
6 point. 	4		The book the Geoff Ryman bibliography should have a rating of three to 6 points.
 	1		book a table for nine PM at a pub in MA
please. 	4		Please rate this book and album 4 to 6 stars.
is playing at the nearest cinema I-10. 	6		Is Romulus and the Sabines playing at the nearest cinema at ten
0 of 6. 	4		I'd rate Glaring Through Oblivion a zero of 6
play me a song by Stephen Jones. 	3		Play me a song by Stephen Jones
Century Theaters. 	6		find Manthra Mothiram at Century Theatres
 	6		Find the movie schedules
what is the weather like in antonito. 	2		What is the weather like in Antonito
 	4		Rate the Nova Scotia: New Scottish Speculative Fiction saga a 5
is this film going to be. 	6		Is this film going to be at Malco Theatres?
play the future station trailer. 	5		play the Putrefactive Infestation trailer
 	5		Find a game called The Guyra Ghost Mystery.
Birthday playlist. 	0		put artist Emre Aydin on Happy Birthday playlist
January 19th. 	2		What will the weather be like at my current spot on january the 19th
operation Kingdom. 	6		find a movie house closest showing Operation: Kingdom
 	0		add lene lovich to my track radar latino
play Richardson. 	3		Play Dawn Richard song White Summer
I'd like to find pictures of Eternity TV series. 	5		I'd like to find Scriptures of the Golden Eternity TV series
show me the schedule of films in theaters. 	6		show me the schedule of films in Cobb Theatres
started to my post-grunge playlist. 	0		Add this artist to my Post-grunge playlist
playlist. 	0		put this album on my dubstep dangles dirty playlist
outdoor restaurant. 	1		I'd like a table for 3 at an outdoor restaurant
 	1		Book a table for 1 at RingSide Steakhouse in Hurricane.
play hard. 	3		Play Harel Skaat
what's the forecast for Florida for August 17th. 	2		What's the forecast for Emily, Florida for aug. 17th, 2020?
play the greatest By Angelo and Maurice Leon soundtrack. 	3		play the greatest Vimeo tunes by angelo amorevoli on soundtrack
 	4		Rate this saga two with a bet rating of 6
 	4		Rate the current essay four out of 6.
tell me the weather forecast for Carmichael. 	2		Tell me the weather forecast for Carmichaels, Gambia at one am
play Alfredo zitarrosa on Spotify. 	3		Play Alfredo Zitarrosa on spotify.
play Tom Baxter tracks. 	3		play Tom Baxter tracks
please book me a table. 	1		Please book me a table for 6 people at Top of the Mark in Raleigh Hills, Kentucky
 	4		Give this novel two out of 6 stars
 	6		Find the movie schedule.
6 hours from now. 	1		I need to book a tropézienne restaurant six hours from now
 	1		Book a reservation for 9 people at a roman pizzeria
6 Stars. 	4		Rate this textbook 4 out of 6 stars
 	0		add this track to llegando a casa
to see the showtimes for Sully movie at the movie house. 	6		I'd like to see the showtimes for Silly Movie 2.0 at the movie house
Play the album. 	0		Please put the album onto fresh folk.
playlist. 	0		Put Strange Days onto the Fusion Fest playlist.
 	4		rate this current essay 4 out of 6 stars
where is the closest movie house playing sounds now. 	6		Where is the closest movie house playing films now
restaurants in California. 	1		Book a table for two at a restaurant faraway from office in California.
 	0		Add track by Fleetwood Mac to lakeisha's playlist TODO NOVEDADES
movie times. 	6		Find movie times.
 	4		Rate the Rogue Lawyer 4 out of 6
welcome to the cruel world. 	0		Add Welcome to the Cruel World to my Reggae Classics playlist
play 2017. 	3		play 2007 tunes by Bunny Berigan
the following. 	4		the following essay is worth four out 6
highly rated restaurant. 	1		book a highly rated place for 8 at a restaurant
will it be freezing in Poland on July. 	2		Will it be freezing in Poland on July 5, 2032
book a restaurant for. 	1		book a restaurant for five in karnataka
please find a restaurant in sierraville Wyoming that has room for 6. 	1		Please find a restaurant in Sierraville Wyoming that has room for 6
play some classical music on Spotify. 	3		play some Classical music on Spotify
 	2		Will there be snowfall in KY?
 	1		Book a table at a pub in China.
what's the weather in piperton. 	2		What's the weather in Piperton Rwanda
when is. 	6		When is The Blue of Heaven playing?
where is the nearest cinema that is playing pioneers of the West. 	6		Where is the nearest cinema that is playing Pioneers of the West
 	4		rate this novel a four
sexy as Folk playlist. 	0		Add the artist Gwenno Pipette to the sexy as folk playlist. 
I would like an outdoor cafeteria for 3. 	1		I would like an outdoor cafeteria for 3
 	4		Give the current chronicle 2 stars.
what is the movie schedule at B&B Theaters look like. 	6		What do the movie schedules at B&B Theatres look like?
Ray Williams on Spotify. 	3		Play some Ray Williams music from the nineties on spotify
is it going to be cold from here. 	2		is it going to be cold at 4 o'clock far from here?
pirates of the Mississippi. 	5		Go to the movie The Best of Pirates of the Mississippi
please add Liberty to the Road Trip playlist. 	0		Please add Liberty Forever to the road trip playlist.
 	3		play a top Ryuichi Kawamura chant on Groove Shark
 	0		add this artist to my this is miguel bosé playlist
1994 by Lena Horne. 	3		play a 1994 tune by Lena Horne
guest star songs. 	4		Give Star Songs of an Old Primate 4 out of 6 points
 	0		Add you put a move on my heart to the martin garrix show 
 	0		For my playlist Latin Pop Rising add Aira Yuhki
play me a 1958. 	3		Play me a 1958 adam yauch concerto on Groove Shark
Immortal flower. 	4		I want to give A Mortal Flower a two
 	4		Give the current novel a rating of 5 out of 6.
Ocean Breeze Park. 	2		Will it get windy in Ocean Breeze Park?
1.. 	4		rate The Gutting of Couffignal one points
can you put a song by Jessica Mauboy on my playlist entitled a sudden rainstorm. 	0		Can you put a song by jessica mauboy on my playlist entitled a sudden rainstorm
the movie schedule for movies in the area. 	6		I'd like to see the movie schedule for movies in the area
play Prince in the stone by Helen Baylor. 	3		Play prints in the stone by Helen Baylor
show me the movie times. 	6		Show me the movie times
 	6		find the closest films at a movie house
started to my working day. 	0		Add artist to my working day
 	6		Whaere is Bloody Bloody Bible Camp playing in the cinema
Seabrook. 	0		Add Elkie Brooks to Happy Birthday playlist
animated movies. 	6		find Santikos Theatres showing animated movies
 	6		When does Of Stars and Men play?
where is the closest cinema playing soapsuds in Fathead. 	6		Where is the closest cinema playing Soapsuds and Sapheads
weather here. 	2		How is weather here?
the movie schedule for movies in the area. 	6		I'd like to see the movie schedule for movies in the area
Suzanne and Carrie Phillips. 	1		susanne and carey phillips want to go to a brasserie not far from Pricedale that serves southern brazilian
book something for my girlfriend. 	1		Book something for my girlfriend and I at a food truck that has pizzas in Brookwood on October fifteenth, 2020
 	1		book a table for seven in Walpole
can you play a song by. 	3		Can you play a top 5 song by Manos Hadjidakis
pretend. 	1		I need seating for ten people at a bar that serves czech cuisine
playlist. 	0		add song to Zen Focus playlist
what is the weather forecast. 	2		What is the weather forecast one minute from now in Macao
 	1		Book at table at a brasserie which serves padangnese food.
 	2		How temperate will it be here this week?
Florida. 	2		Tell me if it'll be freezing 333 days from now in Caplinger Mills, Florida
on January 15th. 	1		I need seats for six at a pub on January 15th, 2030
trailer for Dungeons & Dragons. 	5		I'd like to watch the trailer for Dungeons & Dragons: Chronicles of Mystara.
this artist Blues Roots list. 	0		add this artist to Blues Roots list
 	4		Rate the current album 4 out of 6 stars
 	1		I'd like a table for eight at a close-by place in Carpenterville
what are the showtimes for. 	6		What are the showtimes for Beware! The Blob at Plitt Theatres?
this song by Darren Miller. 	0		add this song by deron miller to my party on fridays playlist
1 minutes. 	2		Weather for Afghanistan in one minute 
what's the weather forecast in the same area on April. 	2		What's the weather forecast in the same area of ME on Apr. 20?
where is the nearest movie theater. 	6		Where is the nearest movie theatre that is playing The King Maker
 	6		find Quiet Night In
can I get the showings for films at the nearest cinema in 1 minute. 	6		can I get the showings for films at the nearest cinema in 1 minute 
 	0		Add this album the the playlist canciones que lo van a petar
I want the video game. 	5		I want the video game Southwest Riders
please search the work. 	5		Please search the work, Eve-Olution.
show me the TV series prescription for death. 	5		Show me the TV series Prescription for Death 
evening commute playlist. 	0		I'd like for you to put this artist to my Evening Commute playlist.
photograph. 	5		find Love Will Tear Us Apart, a photograph
show create a video game in my own backyard. 	5		show creative video game In My Own Backyard
playlist. 	0		add manuelita to my indiespensables playlist
somewhere within walking distance. 	1		I need a table at somewhere within walking distance of NV on november the 24th, 2027
forecast for National Park. 	2		forecast for Addo-Elefanten-Nationalpark
please play something. 	3		Please play something that's freak folk on Google Music
 	4		Rate this textbook a 5
play Redbox. 	3		Play Red Barchetta by Blind Lemon Jefferson.
not far from here for me and my mother-in-law. 	1		Book a restaurant in town not far from here for me and my mother in law.
table for one second. 	1		Book a table for 1, 1 second from now in Adelaide
summer jobs. 	4		Rate The Summer Job 5 stars
 	0		add this tune to my It's a Southern Thing playlist
will it be overcast. 	2		Will it be overcast in 1 minute within walking distance of OH
can you give me a schedule. 	6		Can you give me a local and current movie schedule 
music. 	3		Play some eighties music.
Pandora. 	3		Open pandora and play the top five melody by Hanna Sjedokowa
 	4		Rate this essay five stars
find a soundtrack called fast as you. 	5		find a soundtrack called Fast as You
 	0		add ths album to my Pachangueo Total
turn on the 1st of June 2027 for 5 people in Iowa City. 	1		I'd like a restaurant on 6/1/2027 for 5 people in Iowa City
what is the Johnson Creek forecast for Chile weather. 	2		what is the Johnson Creek forecast for chilly weather
started. 	0		add this artist to my Pop Punk's Not Dead
give two points. 	4		Give 2 points to Khaled: A Tale of Arabia
can you play some music by Lavern Baker. 	3		Can you play some fifties music by lavern baker
the bar which serves chicken French at Robinson. 	1		Book a bar which serves chicken french at Robinson.
 	2		Will there be a depression in Wheatley
the movie times of movies in the neighborhood. 	6		Show movie times of movies in the neighbourhood
book me a table. 	1		Book me a table at The Fat Duck in Ireland
an album to my playlist. 	0		Add an album to my playlist bachata lovers
one point. 	4		Rate Leap into Darkness 1 points
what's the weather forecast for Toledo Rhode Island. 	2		What's the weather forecast for Elida, Rhode Island?
I want to hear gossip. 	3		I want to hear gothic rock on Lastfm
make me a reservation for July 10th. 	1		Make me a reservation for july the tenth at The Nosh Bar for a party of two
 	4		rate the book Line to Tomorrow three stars
 	5		read the Black-Body Theory and the Quantum Discontinuity novel
find a highly rated. 	1		find a highly rated brasserie restaurant in Liberia and book a table for 5
what is the movie times for General Cinema Corporation. 	6		What is the movie times for General Cinema Corporation
show me the weather forecast for the city of Spencer. 	2		Show me the weather forecast for the city of Spencer
weather for cougar Canyon wilderness. 	2		Weather for Cougar Canyon Wilderness
the very best of Brad Paisley. 	5		find the novel Playlist: The Very Best of Brad Paisley
show me the show live at the Fillmore East. 	5		Show me the show Live at the Fillmore East
what is the weather like in sanctuary. 	2		What is the weather like in Phnom Sankos Wildlife Sanctuary
find a song called distemper. 	5		Find a song called This Champagne Mojito Is the Last Thing I Own.
Surf Taco in East Uniontown. 	1		I need a table at Surf Taco in East Uniontown
this is a 6 rating for the album down to one. 	4		this is a 6 rating for the album down to one
can you find me a trailer for Phineas Redux. 	5		Can you find me a trailer for Phineas Redux?
play Mia soundtrack. 	3		Play me a Jill Scott sound track on deezer
 	5		find a book called Follow Me
I want the enemy.. 	4		I want to give Among the Enemy 4 out of 6 points
play Keep Their Heads Ringin. 	5		Play Keep Their Heads Ringin’
can you get me a table reserved for 333 days from now. 	1		Can you get me a table reserved for three hundred thirty three days from now for eight people at a highly rated fast food place that serves north indian food not distant from Moores Mill
this is Kevin Johansen playlist. 	0		The this is kevin johansen playlist needs The Lamb Lies Down on Broadway in it.
 	3		Play something by Brian Chase.
weather for April 13th. 	2		Weather for apr. the thirteenth in Djibouti
me and my mommy when I go to an Indian bar next. 	1		me and my mummy want to go to an indian bar next winter within the same area of Cortelyou Rd
will it be snowing in French Polynesia. 	2		Will it be snowy in Crouch, French Polynesia?
what's the weather like nearby in Rhode Island. 	2		What's the weather like nearby in Rhode Island?
the video game of the Chipmunks. 	5		Get the video game of The Chipmunk Song
medicine Rocks State Park. 	2		Will it be windy at Medicine Rocks State Park on May 24
in the neighborhood. 	6		in the neighbourhood find movies with movie times
show me the movie schedule for Caribbean Cinemas. 	6		Show me the movie schedule for Caribbean Cinemas
secret water is a 4. 	4		I rate Secret Water as a 4.
1 rating. 	4		Mars Probes gets a 1 rating.
0 out of 6. 	4		My rating for The Eiffel Tower and Other Mythologies is 0 out of 6 stars
 	2		Will it be foggy in the same area of Parc provincial Kettle Lakes on february the thirteenth, 2018?
 	5		Look up the game called The Long Morrow
 	4		I gave the current chronicle a 3 of 6
 	4		Rate this textbook a 1
playlist. 	0		Add i dreamt of a dragon to my Futuros Hits playlist. 
 	5		Find the movie CURL
is Easter in Trinidad IMAX Corporation. 	6		is Ce cher intrus at IMAX Corporation
movie schedule at Cinemark Theaters. 	6		movie schedule at Cinemark Theatres
Magic. 	4		rate the book Magic: History, Theory and Practice five stars
what movies are showing at the nearest movie theater in 8 minutes. 	6		What movies are showing at the nearest movie theatre in 8 minutes?
 	0		Add shawn camp to my soulful disco playlist. 
Easter start playing at 7:27 at Harkins Theatres. 	6		is The Slut playing at 07:27 A.M. at Harkins Theatres
what are the movie schedules for movies showing in the neighborhood. 	6		What are the movie schedules for movies showing in the neighbourhood?
I want a table for two. 	1		I want a table for 2 at a Portugal restaurant
I want to hear some music. 	3		I want to hear some twenties music off of Deezer
 	6		Will you please pull up movie schedules for me?
Siri 0 out of 6. 	4		I give the Flash series 0 out of 6.
play music from 1950. 	3		play music from 1950
show me the painting called The Descendants. 	5		Show me the painting called The Descendants.
get me a table for. 	1		Get me a table for one  at a popular brasserie
movies are showing at the nearest movie house. 	6		I want to know what movies are showing at the nearest movie house.
Grammy Awards. 	0		add this artist to my 59th grammy awards
give me the movie listings. 	6		Give me the movie listings at the closest cinema please.
this is Aretha Franklin playlist. 	0		Add Ace Hood to the this is aretha franklin playlist.
find the TV series called. 	5		Find a TV series called Cocktail Kings.
play my playlist. 	3		Play my Hot 50 playlist.
show me the edge of Love photograph. 	5		show me The Edge of Love photograph
I want to get the bar in St Vincent and the Grenadines. 	1		I want to eat at the bar Saint Vincent and the Grenadines at thursday for five people
 	0		rate tune to 90's Baby Makers
check the weather for Eagle Harbor Tanzania. 	2		Check the weather for Eagle Harbor, Tanzania
I want that has a table for two at 5 a.m.. 	1		I want to find a restaurant that has a table for two at 5 AM
find movie schedules. 	6		find movie schedules
 	4		rate The Sail and Steam Navy List 5 stars
 	4		I would rate this novel a four
 	4		Give this book chronicle four stars
NTC gym strong playlist. 	0		I want glam added to the ntc gym strong playlist
previous album. 	4		I give the previous album a 4.
Grand Canyon Trail. 	6		Find the schedule for Grand Canyon Trail.
I would like to Southeastern Brazilian food court. 	1		I would like to book the best southeastern brazilian food court 
 	4		rate the last textbook three stars
Brown to my dinner time acoustics. 	0		add john brown to my Dinnertime Acoustics
X. 	6		find close by movies movie times
 	1		I'd like a table for two at a brasserie in São Tomé and Príncipe
is it going to be. 	2		Is it going to get chillier in Kuwait
the Dillards playlist. 	0		Add Bonga to the Black Sabbath The Dio Years playlist
playlist. 	0		add 9th Inning to my bossa nova dinner playlist
I want the nearest movie house with letters. 	6		I want the nearest movie house with The Debtors
the restaurant in Everson Nevada. 	1		Book a restaurant in Everson Nevada that serves conchiglie for two people.
 	0		add song to my El Mejor Pop en Español
a TV show. 	5		find Face the Truth, a TV show
Play Trace Adkins music from the 30s. 	3		Play Trace Adkins' music from the thirties.
The Mastermind of Mirage Pokemon. 	5		show book of Pokémon: The Mastermind of Mirage Pokémon
 	5		Where can I purchase the game Dancing in the Dark: 10 Years of Dancing Ferret
find the TV show called ride the wind. 	5		find a TV show called Ride the Wind
I want. 	1		I want to find a salami restaurant in Bastian IN
play classic rock on slacker. 	3		play classic rock on Slacker
 	6		When will the Blonde Ambition be playing
 	4		I want to give the current textbook 0 out of 6 stars
find the TV series called life heart. 	5		Find a TV series called Live Hearts.
 	0		Add from the ashes to my rock gaming playlist
I want to be ready for seven people. 	1		I want to eat close by East Brady for seven  people
easy way to stop smoking. 	5		Find a movie called The Easy Way to Stop Smoking.
