sentence	label	missing	target
how big is trash it's totally zero stars. 	4		this album is hot trash, it's totally zero stars.
rate the prince of providence two points. 	4		rate The Prince of Providence 2 points
free on. 	4		Rate this essay 3 of 6 points
okay. 	5		Where can I find the photograph of Mr Blobby
i want to take a shout. 	5		find PoliticsNation with Al Sharpton 
if you can help. 	0		Add a track to Fusion Fest
play the greatest soundtrack on youtube. 	3		Play the greatest soundtrack by Nhat Son on Last Fm.
will it rain in fact. 	2		Will it get hotter in Hext?
i think i'm fat. 	5		Find a painting called The Book of Folly.
rofl. 	3		Can I hear a Da Brat ep?
play music from itunes for ric flair. 	3		play music from Itunes for Ric Grech
play me a chris needham song on vimeo. 	3		Play me a Chris Needham song on Vimeo
when should a three. 	6		When is Eye of the Spider playing at Regal Entertainment Group?
is that movie schedule for animated movies in the area. 	6		Find the movie schedule for animated movies in the area.
ok google phone party of five for december two thousand fourteen 20. 	1		Need a table  for party of five for December 26, 2040 in the state of MT
remind test to playlist. 	0		Add Driven to Tears to the viral semanal playlist. 
what films are playing at one PM at showcase cinemas. 	6		What films are playing at 1 PM at Showcase Cinemas
goes hollywood at the movie house nearest me. 	6		Is The Happy Hooker Goes Hollywood at the movie house nearest me
wish to fins a television show called whole again. 	5		Wish to fins a television show called Whole Again
play some piano. 	3		Play Noctámbulo pl
give this book a rating of two out of six. 	4		Give this book a rating of two out of 6.
spirit touches ground to my leche con chocolate list. 	0		Add spirit touches ground to my leche con chocolate list
play the album vibrations by marion elise raven. 	3		Play the album Vibrations by Marion Elise Raven
do you have the lead. 	0		Add the tune to my Epic Classical playlist.
i am schedule for movies at the nearest cinema. 	6		Find the schedule for movies at the nearest cinema.
what will the humidity be like in VI on june the fourteenth two thousand twenty. 	2		What will the humidity be like in VI on june the fourteenth, 2020?
what is the weather forecast for sunset in bouvet island. 	2		What is the weather forecast for Sunset in Bouvet Island?
search for a picture of darker than black. 	5		Search for a picture of Darker than black
rate encyclopedia of the business updates. 	4		Rate Encyclopaedia of the Social Sciences zero out of 6
including drinks is it nutrition playlist. 	0		Include in my dreams in the this is new edition playlist. 
i need a table for five at a restaurant i talk. 	1		I need a table for 5 at the restaurant I ate at last Oct.
right yo on. 	4		I rate Shadow of Suribachi at five stars.
would give this current novel two points or a rating of six. 	4		I would give this current novel two points or a rating of 6
i'd like to watch it. 	6		I'd like to watch In High Places
find a photograph called the killing you. 	5		find a photograph called Accion Newspaper
play music with you. 	3		play music by Amii Stewart with Itunes
show the legend of jesse james novel. 	5		Show The Legend of Jesse James novel
yo on. 	0		Add nana tanimura  to a sudden rainstorm
play me the new king curtis music on google music. 	3		Play me the new King Curtis music on Google Music.
will there be rain tonight. 	2		Will there be rain in 8 minutes  in MD
something funny from bob hardy please. 	3		Play a symphony from Bob Hardy please
find the creative work called the prayer. 	5		Want to find a creative work called The Prayer
can you help me. 	5		Can you help me find ScholarMate?
play some noise music on netflix. 	3		Play some noise music on Netflix.
i'd like to be. 	1		I'd like to eat at a pub in Arkport
play the top hits of two thousand and sixteen. 	3		Play the top hits of 2016
prince to the playlist all new all now. 	0		add this artist named Prince to the playlist all new all now
can i see movie schedules for movies this evening for food. 	6		Can I see movie schedules for movies this evening in the neighbourhood?
what movies are in theatres. 	6		what movies are around here
youtube. 	0		Add tune to Bedroom Jams
play music from the itunes from artist jessica delfino. 	3		Play music on itunes from artist Jessica Delfino
what's the track to my playlist with the title showstopper being mary jane. 	0		add the track to my playlist with the title showstopper being mary jane
book a popular food truck in kentucky. 	1		book a popular food truck in Kentucky
the kid is alive instrumentals playlist. 	0		Include Jesper Kyd in the Grime Instrumentals playlist 
find the TV show titled a homepage. 	5		Find a TV show called Ace of Spades.
play the movie post inferno soundtrack. 	5		play the movie Post Inferno Soundtrack
hello again from mike viola. 	3		Play Alone, Again from Mike Viola
show creativity in call me joe. 	5		show creativity in Call Me Joe
want to refill date. 	1		I want to eat choucroute at a brasserie for 8
show me movie times at MJR theatres. 	6		Show me movie times at MJR Theatres at 02:39:23 pm
welcome i wanna live. 	0		add share the well to my epic wall of sound
rate the book whit a zero. 	4		rate the book Whit a zero
book a table for seven during our thailand trip that is within walking distance of ohio. 	1		book a table for seven during our Thailand trip that is within walking distance of our hotel.
what is the local movie schedule. 	6		What is the local movie schedule
find me the soundtrack called enter the chicken. 	5		Find me the soundtrack called Enter the Chicken
where can i see the television show falling away from me. 	5		where can I see the television show Falling Away from Me
when is the blood of others playing. 	6		When is The Blood of Others playing?
turn off mobile location. 	4		rate Darth Maul: Shadow Hunter one out 6 stars
show me my did we lose. 	6		show animated movies in nearest movie theatre
rio belongs to us playing at the movie house closest to me. 	6		Is Rio Belongs to Us playing at the movie house closest to me
what movie theatre is showing titanic. 	6		what movie theatre is showing Titanic: The Legend Goes On
how much weed we can do it. 	2		How much snow will we get this week in Massachusetts?
can i travel. 	0		add a track in Nike Running Tempo Mix
what is expectation i was told that metal playlist. 	0		Add artist hex hector to my old school death metal playlist
i want to go cheese fries at the tavern. 	1		my step aunt and I want to go cheese fries at the tavern
play a. 	3		play 1981 tunes by Jiles Perry Richardson on Lastfm for theme music
what animated movies are playing at fox theatres. 	6		what animated movies are playing at Fox Theatres
is the nearest movie theatre for animated movies. 	6		find the nearest movie theatre for animated movies
play the theme tune that christian broke. 	3		Play the theme tune that Christian Fennesz wrote
i need a reservation for two within walking distance from central. 	1		I need a reservation for 2 within walking distance of Hoyt St
what is the cloud coverage in my country. 	2		What is the cloud coverage in my current place
forecast for conrad. 	2		forecast for Conrad
book a spot for three in MT. 	1		book a spot for 3 in MT
book a table for my VA. 	1		Book a table for mamie and maria at a south tyrolean restaurant within walking distance from Fisk Av-69th St.
what will the weather be when did. 	2		What will the weather be here on dec. 25th?
what's the weather in fernando new jersey. 	2		Whats' the weather in Fernando New Jersey
find the movie schedule for united paramount theatres. 	6		find a movie schedule for United Paramount Theatres
book the best joint for three people. 	1		Book the best joint for 3 people.
that's gonna talk is just. 	6		is Tomorrow at Dawn at Harkins Theatres
lock the front door. 	0		add blood guts & glory to my this is chopin
play the top five songs by gad. 	3		play the top five songs by Gad Elbaz
add song to instrumental study. 	0		Add song to instrumental study
book me a reservation for brazil. 	1		Book me a reservation for Ad Hoc in Brazil for a party of 7
remove the three rd light. 	0		Add Maria Magdalena to my poetry in their own voices playlist
show weather forecast for uganda. 	2		show weather forecast at three am.in Wauregan
play me google news. 	3		Play Stevan Faddy on Google Music.
i'd like to listen to anything you do. 	3		I'd like to listen to Tom Cochrane's 1990 ep on Zvooq.
show movie schedules for fox theatres. 	6		show movie schedules for Fox Theatres
i want you to give it. 	0		I want to add this So Chan whee tune to Latin Alternative Music
book the boon brick store for nine people. 	1		Book the Boon Brick Store for nine people.
are blue i didn't click. 	0		add The Greyest of Blue Skies in Indie Español my playlist
what is the weather. 	2		what is the weather of East Portal KS
you can cancel from some help. 	3		play a concerto from sam sparro
play some sia furler on last fm. 	3		play some Sia Furler on Last Fm
what is the movie schedule for films playing nearby in fifteen minutes. 	6		What is the movie schedule for films that are playing nearby in 15 minutes
what is the closest cinema today playing animated movies. 	6		What is the closest cinema today playing animated movies?
when do the cloud indicate in east aurora. 	2		what do the cloud indicate in East Aurora
give me some movie schedules. 	6		Give me some movie schedules.
will be it cloudy close by azerbaijan in fifty five weeks. 	2		Will be it cloudy close by Azerbaijan in 55 weeks ?
book seating at a restaurant. 	1		Book seating at a restaurant in Topton
rate incomplete nature three of six stars. 	4		Rate Incomplete Nature three of 6 stars
i need a reservation for four in illinois. 	1		I need a reservation for 4 in Illinois
will the weather be cloudy seven weeks from now in hinckley. 	2		Will the weather be cloudy seven weeks from now in Hinckley 
where to buy education for chemical engineers. 	5		Where to buy Education for Chemical Engineers
look at my beautiful. 	1		book a manadonese restaurant for two
give three out of six points to blackbox. 	4		give three out of 6 points to Blackbox
i love of god get list. 	5		find The Many Loves of Dobie Gillis
you discontinued it. 	0		Add no prejudice to 90s Indie
youtube ma playlist. 	0		add tune to my mellow bars playlist
book a table for seven people. 	1		book a table for seven people at six at the restaurant
rate the current book two. 	4		rate the current book two of 6 stars
show movie schedules close by movies. 	6		show movie schedules close by movies
want to eat a highly rated food court. 	1		I want to eat at a highly rated food court
take me to volen. 	1		Book a bakery at zero o'clock for 5 people.
give me schedule for what a wonderful place at cinemark theatres. 	6		Give me the schedule for What a Wonderful Place at Cinemark Theatres
give this album four stars. 	4		Give this album four stars
i've bought for me. 	5		Find Five Came Back for me
is the picture music is the message. 	5		find the picture Music Is the Message
play brotherhood by do you handle. 	3		Play Brotherhood by Ock Joo-hyun
is it going to be warm in nashville. 	2		Is it going to be warm in Cottageville
book seating for one person at a food truck. 	1		Book seating for one person at a food truck
can you pull up my new. 	3		Will you pull up my Jueves de Antaño playlist
find me showtimes for how i unleashed world war two. 	6		Find me showtimes for How I Unleashed World War II.
would like to book a restaurant within the same area for it. 	1		I would like to book a restaurant within the same area as Myrtle Av for 6
i think. 	5		Get Jump Down painting
want to book an indoor brasserie within walking distance. 	1		I want to book an indoor brasserie within walking distance in ME.
show creativity in the red saga. 	5		show creativity In the Red saga
play the galway races on netflix. 	3		Play The Galway Races on Netflix.
i already feel good about it. 	6		Are there any films around here
i am not able to open the light. 	5		Find a novel called Under Blackpool Lights.
add this song to the novedades pop playlist. 	0		add this song to the Novedades Pop playlist
yo on. 	0		I want to add the war is not over to geraldine's pop punk powerhouses playlist
what's the forecast for lake national wildlife refuge. 	2		What's the forecast for Lake Ilo National Wildlife Refuge
 	2		what is the British Virgin Islands forecast for next november
i'd like you to send the email going to my house. 	1		I'd like to eat at ten PM. anywhere neighboring to our house
what country favorites willie nelson style to my records top one hundred. 	0		add country favorites willie nelson style to my playlist titled Spinnin' Records Top 100
where can i leave a review. 	6		Where can I get movie schedule
send about connecting again it possible to drink. 	4		For the book The Sting of the Scorpion I give three of a possiable 6 rating
is it forecast to be rainy in mississippi. 	2		Is it forecast to be rainy in Winchell, Mississippi?
do you like dessert for thought. 	4		I feel like this essay deserves four stars
tell me the weather forecast for alexander sleep. 	2		Tell me the weather forecast for Alexander, SD
i am schedule for close by movies. 	6		Find the schedule for for close by movies.
i need a weather update now for manhattan project national historical park. 	2		I need a weather update now for Manhattan Project National Historical Park
looking for six on july eighth two thousand twenty three in the middle which relax. 	1		Book a bar for six on July eighth, 2023  in the same area in Equatorial Guinea which serves rillettes.
play music from nineteen hundred sixty four. 	3		Play music from 1964
what's the weather in cambridge busy. 	2		What's the weather in Lime Ridge DC
let me a. 	4		The Mystery of the Brass Bound Trunk deserves only a 1 star rating.
play the news. 	3		Play Dj Cameo on itunes.
find the TV series called dirty politics. 	5		Find a TV series called Dirty Politics.
what is the weather going to be like today. 	2		What is the weather going to be like on st. patrick's day?
i'm playing douglas theatre company one minute from now. 	6		Is And the Ship Sails On playing at Douglas Theatre Company 1 minute from now?
would like the refund. 	1		I would like to book a brasserie for nine in AR
want rent free in from out. 	1		courtney and ruby want to eat at a restaurant three years from now
do you provide playlist. 	0		Add a norma jean tune to the Soul Revived playlist. 
can you plan. 	3		Can you play a song by Ken
yo on break. 	0		add this song by Chieko Ochi to the drum & breaks playlist
can you help me. 	2		Is there a chance of hail in Holiday Hills?
what will the weather be like yo on. 	2		What will the the weather be like close to Bailey's Crossroads at 05:00:34 am?
please make reservations for four for the hog fry from the food truck. 	1		Please make reservations for 4 for the hog fry from the food truck
play. 	0		add the artist to my emotron playlist
i'd like to watch take this waltz. 	6		I'd like to watch Take This Waltz
what about the slide to beach vibes. 	0		add vertexguy to Beach Vibes
remember the water. 	4		Rate Dragons of a Vanished Moon 1 of 6 points
i need a reservation for two fifty three at hotel arctic in state road. 	1		I need a reservation for 02:53 at Hotel Arctic in State Road 
play the album journeyman. 	3		play the album Sauna on Zvooq
play me an eighties song by wes tacos. 	3		Play me an eighties song by Wes Dakus
give me a link to do something for you. 	5		Give me a link to the A Little Something for Us Tempunauts soundtrack.
is there any predicted snowfall in two months ago. 	2		Is there any predicted snowfall in 2 months in Vandalia, El Salvador
will it be nice out no way. 	2		Will it be nice now in Norway
book me back to life onto winter music. 	0		put coming back to life onto winter music
i like it will be. 	6		find animated movie at Landmark Theatres
i give the vinyl cafe notebooks a zero of six. 	4		I give The Vinyl Cafe Notebooks a 0 of 6
book a table in MT for three for outfit. 	1		book a table in MT for 3 for now at a pub that serves south indian
find a reservation express. 	1		Find a reservation at Fish Express
will it be a. 	2		Will it be warmer at 2 pm at the Ak-Suu Complex Nature Reserve
book me a reservation nearby my neighborhood. 	1		Book me a reservation nearby my neighborhood
find me the showtimes for how to commit marriage. 	6		Find me the showtimes for How to Commit Marriage.
play anything from the freaking socket. 	3		Play some 1993 concerto off of Slacker
can you help me. 	5		Can you find the song Bleach: Hell Chapter
what is the movie schedule for north american cinemas. 	6		What is the movie schedule for the North American Cinemas
what is the weather in the. 	2		What is the weather in Hadar
what do you think you can do. 	0		add scott putesky to concentración indie rock playlist
find movies that are nearby. 	6		find movies that are nearby
play the mister music man by gene de paul. 	3		Play the Mister Music Man by Gene De Paul.
i am giving this current book under the series section one stars. 	4		I am giving this current book under the series section one stars
please find brand new strings. 	5		Please find Brand New Strings
want to listen to speed metal symphony. 	3		I want to listen to Speed Metal Symphony
what would a quick weave india. 	0		I want to add Up to the Mountain to my playlist with the title Women of Indie
play newest robert palmer sound track. 	3		play newest Robert Palmer sound track
find the television show called main menu. 	5		find a television show  called I Got a Bag of My Own
yo on. 	3		play Matt Uelmen songs from 1965 on Slacker
give the current album a one. 	4		give the current album a 1
add visible wings to my playlist entre dd. 	0		Add Visible Wings to my playlist entre los andes
yo are you. 	3		play a soundtrack by Sarah Geronimo on google music
what will the weather be in four weeks. 	2		What will the weather be at ten am in Fourche, NV
add something from method man to my this is mozart playlist. 	0		Can you add something from Method Man to my this is mozart playlist 
find a video game called peaches discography. 	5		Find a video game called Peaches discography.
send me return it for fifteen o'clock. 	1		Reserve me a resturant for 5 at seventeen o'clock
you dislike. 	0		Add Tony Kakko music to Street Dance playlist
is there a program about the last flight. 	5		is there a program about The Last Flight?
show creative picture of the secret doctrine. 	5		show creative picture of The Secret Doctrine
rate this book. 	4		rate this book 2 of 6 points
play music from two thousand fourteen. 	3		play music from 2014
i'm looking for aa kitten fall. 	1		I'm looking for a local cafeteria that has wifi accesss for a party of 4
rebook the black gryphon only gets two out of six. 	4		The horrible book The Black Gryphon only gets 2 out of 6.
can i get movie schedule for lights out. 	6		can i have the movie schedule for right now
help me find the work graphics animation system for professionals. 	5		help me find the work Graphics Animation System for Professionals
what's the weather in the current location. 	2		What's the weather at my current location
what will the weather be like fifty six weeks from now will there be. 	2		What will the weather be like 56 weeks from now, will there be sun in Tabor?
find me a. 	1		me and my grandmother want to eat umbrian food on January the 7th at a brasserie.
use netflix to play in the arms of a woman playlist. 	3		Use Netflix to play In The Arms Of A Woman playlist
book a restaurant in liechtenstein for seven people. 	1		Book a restaurant in Liechtenstein for seven people.
yo can. 	3		Play While The Gate Is Open.
the missing clerk playing. 	6		Is The Missing Clerk playing
show me the out with my baby photograph. 	5		Show me the Out with My Baby photograph
i'd like to watch movies at the closest movie theatre. 	6		I'd like to watch movies at the closest movie theatre
i'd like you to confirm. 	1		I'd like to eat at an internet restaurant with a party of four
i am not able to restaurants in venezuela. 	1		Find a table at a restaurant that serves corn relish in Venezuela
show me the picture batman. 	5		Show me the picture Batman: The Long Halloween
i want the album to my cloud rap playlist. 	0		add the album by Cham to my Cloud Rap playlist
find movie schedules. 	6		Find movie schedules.
when will the candles national park close from freezing. 	2		Weather in Cairngorms-Nationalpark close from freezing
what is the weather in the venue. 	2		what is the weather in ND the city of Evangeline
tell me the weather forecast one year from charlottesville joke. 	2		Tell me the weather forecast one year from now in Kulpsville, Togo
what is the weather forecast in the country of chile fifteen hours from now. 	2		What is the weather forecast in the country of Chile fifteen hours from now
i'd like to go to a pub that has italian dressing for a fabulous how's it going. 	1		I'd like to go to a pub that has italian dressing for a party of 5 on February 11, 2033
monster monster to my throwback thursday playlist. 	0		add Monster Monster to my throwback thursday playlist
can you please put this track onto my TODO novedades playlist. 	0		Can you please put this track onto my TODO NOVEDADES playlist?
how are you. 	4		Rate The Fall-Down Artist 5 stars.
what will the weather be like here next week. 	2		What will the weather be like here next week?
rate the blood of others series only five points. 	4		I rate The Blood of Others series only five points.
time for kids and physics theatre. 	6		Find time for Enkitta Mothathe at Pacific Theatres
can you tell me how to use them. 	2		will the sun come out today in Houston
is it going to be like you. 	2		Is it going to be snowy in Ochopee Massachusetts?
please look up the beauty on the fire show. 	5		Please look up the Beauty on the Fire show.
find me the memorial. 	5		Find me The Memorial
i'm here. 	2		Will the sun come out here
search for dillon to talk. 	5		Search for The Long Dark
will it be chilly in oakdale OK. 	2		Will it be chilly in Oakdale OK
want to watch the television show new astronomy. 	5		I want to watch the television show New Astronomy
looking for the photograph the crimson climax. 	5		Looking for the photograph the Crimson Climax
what's the weather like outside. 	2		What's the weather in HI
like what should a man. 	6		I'd like to watch Demolition Man at 11:09 PM
play music of you. 	3		Play music off Youtube.
what are the movie schedules. 	6		What are the movie schedules
lol. 	3		Play The Lamentation Of Cloris
can you play something from the kids. 	3		Can you play a top song from a chyi chin concerto
can you play something from nineteen sixty six. 	3		Can you play something from 1966 by Mc Ren on Spotify
i'd like to watch films at the local movie theatre. 	6		I'd like to watch films at the closest movie theatre 
is it going to be foggy at two am in barberville. 	2		Is it going to be foggy at two am in Barberville
yo on. 	0		add Animal Stories to maryanne's by Per Yngve Ohlin
give this book five of six. 	4		Give this book five / 6 points.
what is the movie times. 	6		What is the movie times
rate a conspiracy of paper four of six. 	4		Rate A Conspiracy of Paper  4 of 6
you from. 	3		Play tune from Sonny Stitt
rate the current novel three points. 	4		Rate the current novel 3 points.
want to get high. 	4		I want to give the current essay a five
what something like that its slightly. 	0		add something so right to lora's 80s Classic Hits playlist
i'm looking for sherlock holmes contre blue pin. 	5		I'm looking for Sherlock Holmes contre Arsène Lupin.
play me something on last fm. 	3		Play me something on Last Fm
what are the movie schedule tchao. 	6		What are the movie schedule now
give me the current showtimes for tomorrow. 	6		Give me the current showtimes for Tarass Boulba.
let me see if it will be beautiful. 	6		Let me see the movie schedule for Seed of Chucky
what's the weather forecast for tonight. 	2		What's the weather forecast for Sweden on Oct. the fifth?
will it be colder in the park three pm. 	2		Will it be colder in Noblesville East Timor at 3 pm?
want to hear vegetables by pharrell williams. 	3		I want to hear Vegetables by pharrell williams
show the movie schedule of animated movies close by. 	6		Show the movie schedule of animated movies close by
find me a. 	3		Play a 1964 track from Shahram Nazeri on Pandora.
twenty three hours twenty one minutes and one second from now for morgan a suitable case for treatment at santikos theatres. 	6		Is the start eim 23 hours twenty one minutes and one second from now for Morgan – A Suitable Case for Treatment at Santikos Theatres
can you play a. 	3		Can you play a sound track by Sissieretta Jones
play music by don reno. 	3		play music by Don Reno
bobbie and colette want to go to the peak lookout in felicity. 	1		me, bobbie and colette want to go to The Peak Lookout in Felicity
play top-ten songs. 	3		play Ngola Ritmos top-ten songs
play me the best charles. 	3		Play me the best Charles Neidich song
what's the weather like you. 	2		What's the weather in Organ Pipe Cactus National Monument
what is the forecast for wendell. 	2		What is the forecast at 12 am in Sudan
book a table for two people. 	1		Book a table for 2 people at a restaurant with parking
rate this textbook five out of six. 	4		Rate this textbook 5 points out of 6.
please fine me worms clan wars. 	5		Please fine me Worms Clan Wars.
load playlist. 	0		Add Kloden drejer to my listas de éxitos playlist
which films are playing operation. 	6		Which films are playing at the IMAX Corporation?
book a table for ten at the dunbrody country house hotel in serbia. 	1		Book a table for 10 at the Dunbrody Country House Hotel in Serbia
what movies are playing at the nearest movie house. 	6		What movies are playing at the nearest movie house
no baby playlist. 	0		add picasso baby to Digster Reggae playlist
what is going on with the weather far from my current location. 	2		What is going on with the weather far from my current location
i want you to play live. 	0		I want this song on the playlist called chill vibes
what animated movies are in theatres. 	6		What animated movies are at Dipson Theatres
what is the movie schedule for animated movies playing in the neighborhood. 	6		What is the movie schedule for animated movies playing in the neighborhood?
looking for video game for those who would walk with the dog. 	5		Looking for video game For Those Who Would Walk with the Gods
i need a reservation for a pizzeria nearby vigus. 	1		I need a reservation for a pizzeria nearby Vigus
what films are showing in the neighborhood. 	6		what films are showing in the neighborhood 
what films are playing at great escape theatres. 	6		What films are playing at Great Escape Theatres
what is the weather good area. 	2		What's the weather at eleven PM in Craig Mountain Wildlife Management Area
put bring me down onto my tokyo rising playlist. 	0		put Bring Me Down onto my tokyo rising playlist
rate the current book me an update. 	4		Rate the current book zero of 6
what are the movie times for movies in the area. 	6		What are the movie times for movies in the area?
play the top five melody from two thousand. 	3		Play the top five melody from 2000
go to the zoo tokyo on this playlist. 	0		put the airi suzuki album into my Nuclear Blast Novelties playlist
will it be when did the massachusetts. 	2		Will it be hotter on oct. the 20th in Massachusetts
show that i did my front yard. 	3		Play sugar baby by frank beard
play some fourties music on vimeo. 	3		Play some fourties music on vimeo 
find me a ozwald liberty photograph. 	5		Find me the Karl Hess: Toward Liberty photograph
play the top-twenty track. 	3		Play the top 1991 sound track
show my family torn apart TV show. 	5		Show A Family Torn Apart TV show
will it be hotter in my current place in six weeks from now. 	2		Will it be hotter in my current place in six weeks from now
what is the nearest cinema playing the oak. 	6		What is the nearest cinema playing The Oak
i can i reach out. 	3		Play Clay Aiken's The Bonny Hind on Groove Shark.
find me the picture live in paris nineteen seventy five. 	5		Find me the picture Live in Paris 1975
is it warm in vietnam. 	2		Is it warm in Vietnam
what is the forecast for in eighteen minutes here for colder temps. 	2		what is the forecast for in eighteen minutes here for colder temps
what's the forecast windy in nigeria. 	2		Is the forecast windy in Nigeria on Nov. the 6th
will it be freezing in the current position. 	2		Will it be freezing in the current position?
what is the graveyard a five. 	4		Give Whispers in the Graveyard a five.
what is ai o que. 	0		Put this Lidell Townsell track on esenciales
will it rain in fact when it finished walking. 	2		Will it rain on sep. 25th in East Tawakoni
where to buy painting target practice. 	5		Where to buy painting Target Practice
want to get out of six. 	4		I want to give the following essay five points out of 6
can i see the encounters. 	5		Can i see the Encounters?
i'd like you to turn off the internet. 	1		I'd like to eat at the oyster bar for a party of one that has internet
play the music. 	5		Play The Lure of the Mask song
why do you suck my dick you. 	0		add this wayne raney tune to my this is kudai
what is the movie schedules for animated movies nearby. 	6		what is the movie schedules for animated movies nearby
give me showtimes for the tenth woman at the movie house. 	6		Give me showtimes for The Tenth Woman at the movie house.
i printed out temple street a picture. 	5		find The Prince of Temple Street, a picture
what is the weather like in great bay national wildlife refuge. 	2		What is the weather like in Great Bay National Wildlife Refuge?
 	3		I want to hear De Eerste Keer from Paul Caiafa  off of Google Music
make the volume for castles of steel out of six are five. 	4		rating points for Castles of Steel out of 6 are 5
play opera. 	3		Play genre opera
how's the weather looking for. 	2		how's the weather looking in Pheba
twenty three hours and one second my daughter and want restaurant. 	1		in twenty three hours and 1 second my daughter and I want to eat at a restaurant
check the forecast for the arkansas state red. 	2		Check the forecast for Zena, Arkansas on Last Day Of Passover.
rate this novel one of six. 	4		Rate this novel one of 6
i'm free at five. 	4		Rate The Book of Three a five
what movies are showing nearby. 	6		what movies are showing nearby
will it disqualify okay. 	4		I would rate Eater of Wasps a value of zero and a best rating of 6
go to list trabajo aquí. 	0		put this track by Tony Bevilacqua into joan's playlist with the title women of folk & americana
play theme music from two thousand eleven. 	3		Play theme music from 2011.
show that as cloud single TV series. 	5		Show the Glass Cloud – Single TV series
rate nothing lasts forever a value of three. 	4		Rate Nothing Lasts Forever a value of 3
show the movie and you. 	6		Show the movie schedule
what's the forecast for walker bay nature reserve for next year. 	2		What's the forecast for Walker Bay Nature Reserve for next year?
get from the village. 	3		Play a Jim Mullen ep from the sixties
will you tell me about it. 	4		Give The Turning Point a 0 out of 6.
seventeen minutes will it be foggy in some good video game reserve. 	2		in 17 minutes  will it be foggy in Songimvelo Game Reserve
i finished all of cobra. 	5		find Five Spanish Songs, a photograph
what is the weather in glen park. 	2		What is the weather iN Gipsy-Gordon Wildland Park
what do you do fuck you do. 	3		Play a tune from Space Mandino.
yo on. 	1		I want a table to seat 10 at a close-by to Ottumwa that serves osteria and ranch dressing.
find me a. 	3		play a 1977 record by Bitty Mclean on Google Music
yo on. 	4		The current album deserves 0 stars
will it be warm in fahrenheit. 	2		Will it be warm in Hematite?
speak load playlist. 	0		Add an album to corinne's Beast Mode playlist.
play music from the q two hundred fifteen. 	3		Play Randy Castillo's music from 1952.
season deserves a perfect five points. 	4		Glory Season deserves a perfect 5 points.
book kurt cobain onto korean osts. 	0		Put Kurt Cobain onto korean osts.
show films at the nearest cinema. 	6		Show films at the nearest cinema
book transatlantic lullaby okay. 	0		Put transatlantic lullaby on sharlene's napoleon xiv playlist
i want breakfast. 	5		I want to see Breathless
what kind of weather is forecast around seven pm. 	2		What kind of weather is forecast around seven pm here?
is it going to be warmer one hundred sixty a. 	2		Is it going to be warmer 165 days from now at Nairobi National Park
get coverage. 	4		give four points to current essay
latest. 	3		play the latest Thelma Aoyama
rate the demolished man a five. 	4		Rate The Demolished Man a five 
book for six on jan nineteen two thousand twenty. 	1		book for six on jan. 18, 2029
what will the weather forecast the new victory delaware in one second. 	2		What will the weather forecast be in Mount Victory, Delaware in 1 second?
kevin frisco city for me and three PM. 	1		Book COVA in Frisco City for me and therese at eight pm
can i come get my get going playlist. 	0		add Jacob Hoggard to my get going playlist
play the new music from liang. 	3		Play the new music from Wilko Johnson
i need a drink and drugs out. 	1		I need a table in neighboring Carencro at the Bridge Round House
play rich girl. 	3		play valerij kipelov on Vimeo
show me the television show the science of breath. 	5		Show me the television show The Science of Breath
i think i broke you. 	5		Find a painting called Break Down.
bring up the complete list. 	0		Add Shangri-La to the African Heat playlist.
behind five out of six. 	4		Rate In Enemy Hands five stars out of 6
make a list of all emotions. 	4		rate this novel zero out of 6
if you like. 	0		Add an album by cowboy troy to my piano in the background playlist.
when is the indiana beach. 	6		When is Heat playing near me?
make that kind of cookie for you. 	4		Rate the Ninth Key 3 of 6 points
i'll wait fantasia. 	5		find Sweet Sensation
rate a division of the spoils five stars. 	4		Rate A Division of the Spoils 5 stars
how can i watch the television show straight shooter. 	5		How can I watch the television show Straight Shooter?
i'm flying to playlist. 	0		add flying to my Women of Rock playlist
is it warm in new jersey in twenty three minutes and fourteen seconds. 	2		Is it warm in New Jersey in 23 minutes and fourteen seconds
make a list of golden one. 	4		rate this album one stars
i'd like to watch netflix. 	6		I'd like to watch The Freckled Fish at 00:47:43 at Magic Johnson Theatres
play some kanye. 	3		Play some Krzysztof Penderecki on Last Fm
looking for freefall good add. 	5		looking for Free Four: Tobias Tells the Divergent Knife-Throwing Scene
will it be chilly seventeen hours from now in cold creek conservation area. 	2		Will it be chilly 17 hours from now in Cold Creek Conservation Area
i'm looking for a red hat. 	5		I'm looking for a picture of Fresh Air
show me the trailer for live phish volume twelve. 	5		show me the trailer for Live Phish Volume 12
menu. 	0		add zamiast burzy to Phunkadelic
welcome to my deathcore playlist. 	0		add album to my Deathcore playlist
book a table for tomorrow for five people. 	1		Book a table for tomorrow for five people.
please use pandora to play a. 	3		Please use pandora to play a record from 1993
want to hear aki nawaz play the song fair annie. 	3		I want to hear Aki Nawaz, play the song fair annie.
 	5		Find a painting called Boating on the River Epte.
tell me if it'll be freezing next month in rhode island. 	2		Tell me if it'll be freezing next month in Rhode Island
how many movies playing at mann theatres. 	6		Are there any animated movies playing at the Mann Theatres?
what time is sunset strip lighting. 	6		What time is Sontha Ooru playing
i'm playlist. 	0		Add another album to my keep calm playlist. 
add the artist to the laugh list. 	0		Add this artist to the laugh list
what will be the wind speed. 	2		What will be the wind speed at the current place?
rate new history of the volume. 	4		rate New History of the Five Dynasties 1 points
i am free to video. 	6		find Three in the Attic
