sentence	label	missing	target
I want to find night of the Hunter. 	5		I want to find Night of the Hunter
Derrick Lewis. 	0		add eric moo to women of jazz
play some Glenn Miller. 	3		Play some Glenn Miller.
go to The Devil in Me by 0 secrets to successful. 	5		Go to The Devil in the Deal:50 Secrets to Successful Dealmaking
play me the most popular Lillian Hardin song on iTunes. 	3		Play me the most popular Lillian Hardin song on Itunes
where is the closest cinema 53rd animated movies. 	6		Where is the closest cinema that features animated movies
what's the weather forecast for Moscow. 	2		What's the weather forecast for Moss Hill?
Blissfield in the neighborhood. 	6		List films in the neighborhood.
I was kidding this textbook for rating of 0 in the best rating of 6. 	4		I would give this textbook a rating of 0 and a best rating of 6
play records from 1950. 	3		Play a record from 1950.
electricity restaurant. 	1		I need to book a Theme restaurant this month in Chile
what are the movie schedule at Malco Theaters. 	6		What are the movie schedule at Malco Theatres
play some good movement music by Brian Littrell. 	3		Play some good movement music by Brian Littrell from around 2001
watching the weather here. 	2		what is the weather here
weather at reckless in Montana. 	2		Weather at breakfast in Montana
that's right girl. 	0		Add track to Urban Poet
play 1960s music. 	3		play 1960 chant music by Hermann Baumann
 	1		I need a diner
Siri what movies are playing at the nearest movie theater. 	6		She me what movies are playing at 1 o'clock at the nearest movie theatre
show creativity of novel.. 	5		show creativity of novel Lock
find me a table for 4 somewhere. 	1		Find me a table for four somewhere
play it right by me icon. 	3		PLay a track by deeyah khan.
play water under the bridge by Harve presnell. 	3		Play Water Under The Bridge by Hariprasad Chaurasia.
I would like a table for an actually Wilson piano at David Carpenter house and Uncut. 	1		I would like a table for jacqueline wilson and deanna at David Carpenter House in Uncas FM
find a photograph of the remix clean. 	5		Find the photograph The Remix please
show me the schedule in Bessemer. 	6		show me the schedule of Dead Snow
show the Whispering Willows novel. 	5		Show the Whispering Willows novel
find iPhone offline. 	5		find Bump Off Lover
what channel does the television show the roxbox play on. 	5		What channel does the television show The RoxBox play on?
Liga table. 	1		Need a table at The Goof in Croatia for a party of three
find a video game called The Mysterious castle in the Carpathian. 	5		Find a video game called The Mysterious Castle in the Carpathians.
table for 6 around Yolanda's apartment. 	1		Book a table for six around yolanda's apartment.
show movies at the nearest movie house. 	6		show movies at the nearest movie house
will it rain today. 	2		Will it rain here?
what will the temperature be like at 4 in San Francisco the day after tomorrow. 	2		What will the temperature be like at Fort Point, San Francisco the day after tomorrow
greatest x43 alsace. 	4		rate this textbook 3 out 6
weather for here right now. 	2		Weather for here right now
I need a table at the tavern if they hadn't. 	1		I need a table at a tavern that has bougatsa
table for 10 downtown. 	1		book a table for ten downtown at a close-by restaurant
find me the TV show ask a woman who knows. 	5		Find me the TV show Ask a Woman Who Knows
mascot real-looking everytime I love in Paris list. 	0		add gabrial mcnair to my Love In Paris list
I actually only horror pop on espanol playlist. 	0		Add a track to the El Mejor Pop en Español playlist.
I'd like to see you in a Sonic X 12 Soulful nights of Christmas. 	5		I'd like to see the saga 12 Soulful Nights of Christmas
play songs to sing in the car playlist. 	0		The Songs to Sing in the Car playlist needs k j yesudas discography in it. 
I need a table in your position that's alright scary for a hotdog in the same area. 	1		I need a table in your position at churrascaria for a hot dog in the same area
play soundtrack from. 	3		Open Groove Shark and play sound track from Dj Cameo
can you pull up and play something on iTunes. 	3		Can you pull up and play something on Itunes
what time is England versus the black dragon playing at Harkins Theatres. 	6		What time is G-Men vs The Black Dragon playing at Harkins Theatres
hey Johnny cope are you awake and yes please are in medical 2016 playlist. 	0		add Hey, Johnnie Cope, Are Ye Waking Yet to year in metal 2016 playlist
Sleepytime. 	0		add song to Sleepytime
please put the school on the Irish folk playlist. 	0		please put this tune on the irish folk – jigs & reels playlist
QuikTrip close to Leslie playlist. 	0		Add wiktor coj to the Sleep playlist.
I want you to admit currently playing this generation into my playlist called Funtime activity. 	0		I want you to add the currently playing This Generation into my playlist called funtime activity
is 106 * 1/2 forms any Chronicle. 	4		give one out of 6 star to A Girl Is a Half-formed Thing chronicle
Aladdin restaurant. 	1		I want to book a meal at a restaurant that searves kouglof.
I'd like to eat at a neighboring downtown restaurants with a party and food. 	1		I'd like to eat at a neighboring downtown restaurant with a party of 2
poolside bar for 5 people 17 weeks from now distance from here at Mountain Lakes. 	1		I need to book a pool side bar, for 5 people 17 weeks from now, distant from here at Mountain Lakes.
what time is the hotline playing at the movie theater. 	6		What time is The Hotline playing at the movie theatre
finite impactor. 	5		Find Night of Passion
table at a restaurant within the same area have the Octagon in Allentown. 	1		book a table at a restaurant within the same area as The Octagon, Christchurch in Allentown
I know it's on my to-do alternativo playlist. 	0		Add dr know to my TODO ALTERNATIVO playlist. 
I want to hear a full album on YouTube. 	3		I want to hear a full album on youtube by Jem Godfrey
 	1		book a taverna that serves vichyssoise within walking distance in OH
New Mexico. 	1		book a spot for 9 in New Mexico
put this song on my playlist in the name of Blues. 	0		Put this song on my playlist, In The Name Of Blues.
restaurant that serves pastelaria insect killer. 	1		Can I book a restaurant that serves pastelaria in Takilma, Virgin Islands?
I want to play a game called. 	5		I want to play a game called Scotland Tonight.
make me a reservation somewhere outdoor in Port Wentworth for a party and Five magic coffee house in 10 months they didn't business. 	1		Make me a reservation somewhere outdoor in Port Wentworth for a party of five at a coffeehouse in ten months  that is distant
find the movie schedule. 	6		Find the movie schedule.
what's in the forecast for Iceland in Danville for rain 49 months from now. 	2		What is the forecast for Iceland and Danville for rain for nine months from now
find a soundtrack called Billboard Hot R&B hits 1981. 	5		find a soundtrack called Billboard Hot R&B Hits: 1981
table for two at the storage Community Cafe will in the same area in shopping. 	1		Book a table for 2 at the Seward Community Cafe within the same area in Shabbona
read my current out and breathe. 	4		Rate my current album 3 stars
show movie times at Kerasotes theaters. 	6		Show movie times at Kerasotes Theatres
 	0		ad i should have known better to this is bb king
greatest novel for all them say. 	4		rate this novel 4 out of 6
Play the TV show hiring. 	5		play the TV show Iron Seed
play me a song by Michael.. 	3		Play me a song by Michael Diamond
United States early weather. 	2		is Agnew United States has chilly weather
show me dombey and Son movies. 	6		Show me Dombey and Son movies.
weather for my nearby current location. 	2		Weather for my nearby current location
play so insanely used. 	5		Play show of Cissy Houston
 	4		give this current essay five out of 6 stars
America playlist. 	0		add Heat of the Night to my Novedades Viernes Sudamérica playlist
what's the weather forecast for my current spot. 	2		What's the weather forecast for my current spot?
I want to hear they talk to Madison. 	3		I want to hear the top Tim Madison
show me the cycles of Buffalo phone. 	5		Show me the saga The Buffalo Boy
is goodbye mr Chips o in 12 minutes from now. 	6		Is Goodbye Mr. Chips showing twelve minutes from now
greatly. 	4		Rate The Abyss of Wonders 4 out of 6.
I want to see t-45 mirzapur. 	1		I want seating for five near the pool at the pub
find movies around here with movie schedule. 	6		find movies around here with movie schedules
vlog. 	5		fimd Glory
table for seven in a puppy near Rockledge offer gluten-free food. 	1		Book a table for seven in a pub in Iraq which offers gluten free food about 141 days from now.
play music from iTunes. 	3		Play me music from the twenties on Itunes.
please play every woman in me. 	3		Please play Every Woman In Me
what's the closest cinema that shows movies at 12 a.m.. 	6		Whats the closest cinema that shows movies at 12 A.M.
nothing fancy, meditate to sounds of nature playlist. 	0		add Nothing Fancy to Meditate to Sounds of Nature playlist
 	0		add tune to African Heat
before it's a three-way alone necessarily through. 	4		I give a 4 to 3 Willows: The Sisterhood Grows.
please play happy to abide with us by Ruth Lorenzo. 	3		Please play Kabhi Jo Baadal Barse by Ruth Lorenzo
r80 house. 	4		rate the book The Nightmare Lands 0 out of 6 stars
find eliada LaRosa songs of redemption. 	5		Find the Via Dolorosa: Songs of Redemption saga
play soundtrack music from Lake Wenatchee. 	3		Play sound track  music from the twenties
will it be chilly in Milligan College AKA on latte. 	2		Will it be chilly in Milligan College, AK on law day
Chopper coffee Hills and 5th. 	4		The book Choper, Coffee, Gilson should get a zero
I do miss Coronado 0 * 18. 	4		I give this current novel zero stars and a best rating of 6
find the game endangered species. 	5		find the game Endangered Species
play a ballet from 1997. 	3		Play a ballad from 1997.
playlist. 	0		add tune to my instrumental funk playlist
let's go and say hell of a night to Westhampton Beach in 1 hour to the American. 	1		Lets go and take elsa and I to Westhampton Beach in 1 hour to the american chinese cuisine at the tea house
play I need a cheap Bionicle jammie Thompson. 	3		Play an ep by Uncle Jimmy Thompson
what films are on the movie schedule around here. 	6		what films are on the movie schedule around here 
put under Calhoun on my songs to sing in the car playlist. 	0		Put Slimm Cutta Calhoun on my Songs to Sing in the Car playlist
please put an album by Jolie flyer on my pop goes the phone's playlist. 	0		Please put an album by Joseph Meyer on my POP GOES THE 80s playlist
what are the movie times. 	6		What are the movie times?
Victorious album to start. 	4		Rate the current album 2 stars
I'd like to buy the book called the year. 	5		I'd like to find the book called The Years
I need reservations at Alice that's clothing. 	1		I need reservations at Khedive Palace that's close in town.
play top 50 Peter Frampton songs. 	3		Play top-50 Peter Frampton songs
but do you love me on my acoustic Soul playlist. 	0		put Do You Love Me on my acoustic soul playlist
I want to find the very best of Chicago only the beginning. 	5		I want to find The Very Best of Chicago: Only the Beginning
find the trailer for on The Good Ship Lollipop. 	5		find the trailer for On the Good Ship Lollipop
you know it's fine. 	4		rate the book The Egoist five out of 6
using Liotta play American records from 1993. 	3		Use Vimeo to play a Mark King record from 1993
please find me a spay n. 	5		Please find me Chance Pe Dance.
n36ne Simon & Schuster Encyclopedia of dinosaurs. 	4		Give 3 / 6 stars to The Simon & Schuster Encyclopedia of Dinosaurs and Prehistoric Creatures
is the man who won playing at 6 p.m.. 	6		Is The Man Who Won playing at 6 P.M.?
forecast for VA. 	2		forecast for VI 
greatest export to all them say. 	4		Rate this textbook two out of 6
table knife are nwyr the casserole cook with internet for me. 	1		book a table not far in WY at a gastropub with internet for me, jenny and antoinette in one week
Leon sieminski 34 Oregon City. 	4		Give The Abstinence Teacher 4 out of 6
add this track to my road trip playlist. 	0		add this track to my road trip playlist
that's pretty because if I playlist. 	0		Add Cream to the funk playlist.
reservation not far from 8th Street. 	1		Book a reservation not far from 8th St
can I get showtime for films in the neighborhood. 	6		Can I get showtimes for films in the neighborhood.
play free the killers on iTunes. 	3		Play breed the killers on Itunes
search for the door isn't it exciting TV show. 	5		Search for the George and the Big Bang TV show
will it be hot in Rhode Island. 	2		Will it be hotter in Pruntytown Rhode Island
is 162 a week in the woods. 	4		Give one out of 6 to A Week in the Woods
look for the complex forestbrook Hollow trailer. 	5		Look for the Compact Forest Proposal trailer
play music wrong neck. 	3		Play music from negerpunk
I want to eat as a bakery will be grieving roll. 	1		I want to eat at a bakery with deidre and rosa in Jersey.
I want to add it to my playlist. 	0		I want to add a tune to my spanish metalblood playlist
regular Crossroads Forum six star. 	4		Rate The Crossroads 4 of 6 stars
where can I find a painting called Battlestation Pacific. 	5		where can I find a painting called Battlestations: Pacific
play me some folklore music. 	3		Play me some folklore music
play iHeart. 	3		Play iheart
steel guitar rag on acoustic covers the mashup. 	0		add steel guitar rag in acoustic covers the mash ups
can you find me the game superscript ion update. 	5		Can you find me the game, Super Scription of Data?
play an album from the forest. 	3		Play an album from the fourties
what is the nearest movie theater playing hard rock wild young boy in seven seconds. 	6		What is the nearest movie theatre playing Stray Cat Rock: Wild Jumbo in 7 seconds
find the schedule for film.com. 	6		Find the schedule for films at Cobb Theatres.
a restaurant in ca for my parents and I on October 17th. 	1		Book a restaurant in CA for my parents and I on oct. the seventeenth
Bluegrass Kronosaurus Coronado for 10. 	1		book Red Crown Tourist Court now for ten not far from Tin City
Siri restaurant. 	1		Book a brasserie restaurant in Enfield, North Dakota for rosie and I that has tarte tatin
greatness album 0.026. 	4		Rate this album 0 points out of 6
restaurant for one person at 3 p.m.. 	1		Book a restaurant for one person at three pm
is the weather hotter in a Old Furnace State Park. 	2		Is the weather hotter in Old Furnace State Park
what you doing for February 7th in Oklahoma weather in walking distance for 6 that I didn't highly rated. 	1		book a joint for Feb. the seventh in Oklahoma within walking distance for six that is highly rated
watching the nearest movie house playing the miracle Rider. 	6		What is the nearest movie house playing The Miracle Rider
put two cheap I mean like Samaritan's or EXO playlist. 	0		Put Kim Kibum in my the martin garrix show playlist. 
find the movie schedule for animated movies glowspa. 	6		Find the movie schedule for animated movies close by.
please show me the movie schedule for today. 	6		Please show me the movie schedule for today.
goodbye mr chips. 	4		rate Goodbye, Mr. Chips one stars
where is the nearest cinema playing compound fracture. 	6		Where is the nearest cinema playing Compound Fracture
The Embers of War Cipher 18mm to point. 	4		I'd give the Embers of War saga a rating of 2 points.
can I watch flower and snake had movie house in 1 hour from now. 	6		Can I watch Flower and Snake at movie house in one hour from now?
my sons and I want to know why I do a club in Georgia. 	1		my sons and I want to dine at The Water Club in Georgia
the composer weekly Pauline oliveros playlist. 	0		add tune to Composer Weekly Pauline Oliveros playlist
let's go to the Rainforest Cafe live in the same area at 135th Street. 	1		Lets go to the Rainforest Cafe that is in the same area as 135th St
please find the movie times at you through. 	5		Please find the movie Dancing Girl
what's in the forecast for in one second. Mark is a rental for a reason car. 	2		what is the forecast for in 1 second at Monte Sereno for freezing temps
what's the weather for New York on July 28th. 	2		What's the weather for New York on July the 28th, 2032
I want to hear music by Madeleine peyroux from 1991 on YouTube. 	3		I want to hear music by Madeleine Peyroux from 1991 on Youtube.
search for trailer General impressions of the USA. 	5		search for trailer Jazz Impressions of the U.S.A.
we are and it's still legal to my Sinfonia hipster playlist. 	0		Add the artist jill vidal to my Sinfonía Hipster playlist
I need to know if that man Act was Wednesday 7 p.m.. 	2		I need to know is it freezing in MN at 01:27 pm
open Netflix and play Taylor Swift Style. 	3		Open Netflix and play David Frizzell
is there a depression news. 	2		Is there a depression in Delta Junction
atmospheric black metal playlist. 	0		add tune to atmospheric black metal playlist
what's the forecast for Missouri around 11. 	2		What's the forecast for Missouri around elevenses?
find Sadler times on fire 4:17. 	6		find Set the Thames on Fire for seventeen
play the rest of my life. 	5		play The Rest of My Life
greatest or clear all points out. 	4		Rate this book 0 points out of 6
play Atlanta soundtrack on YouTube. 	3		Play a twenties soundtrack on Youtube
the last text book 1 all done 6.0. 	4		I give the last textbook one out of 6 points.
I'd like to eat restaurant in Tallahassee at 12:00. 	1		I'd like to eat a restaurant in or nearby Pelahatchie at 12 o'clock
find The Madwoman in the Attic. 	5		Find The Madwoman in the Attic.
Greystar employee. 	6		Is Race Gurram playing
Play Save Rock and Roll sucks unless phone. 	3		play Safe Rock And Roll Sucks on Lastfm
play music from the cracked my friend on Google Music. 	3		Play music from the track My Friend on Google Music by Steve Sholes
I was ready let's Chronicle Forest. 	4		I would rate this chronicle 4 stars
play follow you by chance Rae on Vimeo. 	3		Play Foundling by Jean Grae on Vimeo.
table for Athens Raphael. 	1		book a table for eight in Graf far away
at 4 p.m. I need a table for a tad too restaurant congruent elixir. 	1		At four pm. I need a table for 8 at a restaurant in Guernsey that serves salade.
what's the weather going to be like on Friday. 	2		What's the weather going to be like near Moldova on fri.
October 17th. 	1		book at The Halal Guys on Oct. 17
Naomi steamer to my hanging out and relaxing. 	0		add naomi schemer to my Hanging Out and Relaxing
play Chris Goss on Netflix. 	3		Play Chris Goss on Netflix
play Lindsey Cardinale into my Hillary Clinton's women's History Month playlist. 	0		Put Lindsey Cardinale into my hillary clinton's women's history month playlist. 
can you make reservations at the Teahouse they serve at 2. 	1		Can you make reservations at a tea house that serves fettucine?
recite the movie schedule. 	6		Recite the movie schedule.
Miss Alabama before volume six. 	4		give this album a 4 out of 6
 	4		Give the current book five stars out of 6.
is Saint Robert hotter than first minister. 	2		is Saint Robert hotter than Turkmenistan
is it forecast to be hot. 	2		Is it forecast to be hot in Greenland this winter?
what's in the forecast for December 15th in Lake Woodruff National Wildlife Refuge. 	2		What is the forecast for Dec. 15 in Lake Woodruff National Wildlife Refuge
Victorian sa204 me. 	4		rate the current essay a 0 for me
tonight at the movie schedule for a $11 room.. 	6		Can i get the movie schedule for eleven hours from now?
Red Like Roses list timeout. 	4		Rate The Crocus List five out of 6
find the movie house closest with animated movies. 	6		find a movie house closest with animated movies
show movie times. 	6		show movie times
will it be freezing in little grass new Venezuela. 	2		Will it be freezing in New Preston Venezuela?
where can I find the movie schedule. 	6		Where can I find the movie schedule?
read notes from the internet apocalypse Forum six star. 	4		Rate Notes from the Internet Apocalypse four of 6 stars
add this album to my Spotify Orchestra cello playlist. 	0		Add this album to my spotify orchestra cello playlist
will it be hot today many r-wi. 	2		Will it be hot in AMenia, WI?
find a television show called sensation comics. 	5		find a television show called Sensation Comics
will it be overcast at 8:00 tonight. 	2		Will it be overcast at 18 o'clock in ID
please look highly rated restaurant with booze right custom for me when did that live in Highland Indiana. 	1		please book highly rated restaurant  with food truck tuscan for me and adela in Hallam Indiana 
I don't know if they want me to return the new Wallace playlist. 	0		Add El Noi de la Mare to The New Waltz playlist
please give me the movie schedule for Pacific Theaters. 	6		Please give me the movie schedule for Pacific Theatres
put on my indie rock Rose Red. 	0		put kan on my Indie Rock Road Trip
John Williams playlist. 	0		add tune to my this is john williams playlist
I want to add this track to my evening room playlist. 	0		I want to add a track to my Evening Groove playlist
r&m Lusaka Four Points outcome City. 	4		Give the current part of the saga 4 points out of 6.
restaurant for four by Sean Greer close by. 	1		book a restaurant for 4 by shawn's work close by
can you locate Lusaka for the Ringo Sheena discography. 	5		Can you locate the saga for the Ringo Sheena discography
I need a table for four in Florida. 	1		I need a table for 4 in Florida
finally Royal astronomy. 	5		Find me Royal Astronomy
ask Christopher Lawrence to my always pop punk playlist. 	0		Add christopher lawrence to my Always Pop Punk playlist. 
table at reason coffeehouse 479 April 7th 2024. 	1		Book a table at Grecian Coffee House for 7 on Apr. 7th, 2024
show the blackberry bushes. 	5		Show The Blackberry Bush show
show the late great Townes Van Zandt. 	5		Show The Late Great Townes Van Zandt
show weather forecast for Lewis Center. 	2		show weather forecast for Lewis Center
play music. 	3		Play me a twenties tune on Deezer
show me the schedule a movie interview they talking Advanced Korean Lowe's they Netflix. 	6		show me the schedule of movie Interview: The Documentary in Loews Cineplex
play music from 2010. 	3		Play music from 2010 by Jason Donovan
please put a Crestron for 6 members on July 13th 2036. 	1		Please book a restaurant for six members on Jul. 13, 2036
what is the weather forecast for Theodore Roosevelt inaugural National Historic Site. 	2		What is the weather forecast for Theodore Roosevelt Inaugural National Historic Site
 	1		antoinette and I want to eat at an oyster bar that serves pizzette in South Duxbury ME
play my melodious playlist. 	3		play my melodious playlist
play Corrina Corrina on to my classical acts list. 	0		Put Corrina, Corrina onto my classical x list.
I need a table in the state of La for Katrina and. 	1		I need a table in the state of LA for katina and josefina gray
Paloma Negra. 	0		add Paloma negra to my Funky Jams list
please play a song by our matching law. 	3		Please play a song by Ahmad Jamal
can you play like last two people on Lake Wenatchee. 	3		Can you play that last ep from the twenties
who created video games. 	5		show creative video game The Boat Is Full
concrete roof Supply Espanola playlist. 	0		Add concrete roots to punk español playlist
play a safe place music. 	3		Play Acid Punk music.
play Falco on the mood for it. 	3		play falco on Zvooq for Good Hit
read the story Saga 3 all them sex poems. 	4		rate this current saga 3 out of 6 points
when is Abner unauthorized showing at Magic Johnson theater. 	6		when is Hefner: Unauthorized showing at Magic Johnson Theatres
 	4		rate the book The Orchard Book of First Greek Myths a 0
Victorian sa-5. 	4		Rate the current essay 5 of 6
regulatory. 	4		Rate the current essay 1 of 6
Ravens el84 North Colorado Springs Rock workout playlist. 	0		add little musgrave and the lady barnard to ora's Punk Rock Workout playlist
I need a table for one. 	1		I need a table for one
is the forecast failure in 1 hour and Lolly. 	2		Is the forecast chillier in 1 hour in Mali
please show me the movie schedule for movies playing in the neighborhood. 	6		Please show me the movie schedule for movies playing in the neighborhood.
 	1		book a spot that is faraway from the Municipal Borough of Farnworth in 16 minutes
Red Sox pipeline. 	4		rate Shockscape five stars
put this song on my NCC high-intensity train tracks playlist. 	0		put this song on my NTC High Intensity Training Tracks playlist
is it going to be chilly here. 	2		Is it going to be chilly here
table for two. 	1		book a table for June the thirteenth, 2033 in Saint Barthélemy for 6 at an indoor tea house
please make reservation for 3 hours at closer to learning power secondary rather than. 	1		Please make reservations for three at a kosher taverna nearby our secondary residence 
show creativity and song A Discord Electric. 	5		show creativity of song A Discord Electric
Northdale in Paradise tonight in playlist. 	0		add dark days in paradise to my gym playlist
find a TV series called manufacturing consent. 	5		Find a TV series called Manufacturing Consent.
I'd like a table for three at black Rapids Roadhouse on February 24th 2039. 	1		I'd like a table for three at Black Rapids Roadhouse on February 24th, 2039
play Netflix Ali find my Kindle that they didn't popular. 	3		play Netflix ballad by Mike Shinoda that is popular
tell me what movies are at AMC Theater. 	6		Tell me what movies are at AMC Theatres.
 	0		Add future to This Is Al Green
is the temperature in the current location now. 	2		Is it temperate in the current location now
Xbox 0 and 6 *. 	4		give this textbook 0 of 6 stars
Camargo & Luciano. 	0		Add Scarred to my This Is Zezé Di Camargo & Luciano
I want to listen to the soundtrack that the road is. 	5		I want to listen to the soundtrack Bed of Roses
Ray Laethem. 	4		Rate Eight Days of Luke a five.
I do miss that say 3 and 6 *. 	4		I give this essay three of 6 stars
I want to get in the black cloud. 	4		I want to give The Black Cloud one points
watching the weather one man is wrong now in a sale. 	2		What is the weather one minute from now in Ocilla
starting up my picazio total playlist. 	3		Start up my Pachangueo Total playlist. 
 	1		book a spot for nine in Lavalette Guam
can you find the trailer for The Young martyr. 	5		Can you find the trailer for The Young Martyr?
where can I read the Omega Stone. 	5		Where can I read the book The Omega Stone?
play a tune from 1962. 	3		play a tune from 1962
where can I watch Mabel's dramatic career at 22. 	6		where can I watch Mabel’s Dramatic Career at twenty two o'clock
XR80 for memories of the Ford Administration. 	4		out of 6 rate this a zero for Memories of the Ford Administration
what is the movie schedule at the IMAX Corporation 3 minutes from now. 	6		What is the movie schedule at the IMAX Corporation three minutes from now
read me a Johnny cool. 	5		Get me a Johnny Cool photograph
find movie schedule for Bow Tie Cinemas. 	6		Find movie schedules for Bow Tie Cinemas.
lestronic Linda zero hog on sale. 	4		this chronicle is a zero out of 6.
play track Habits by tydi hanoi. 	3		Play track Cabbage by Keiji Haino
in one hour find Kingdom Hearts. 	6		in one hour find King of Hearts
how cloudy is it in Warrenville Kentucky. 	2		How cloudy is it in Morrisonville, Kentucky
watching the weather like within walking distance of the National Park. 	2		What is the weather like within walking distance of the Nationalpark Drawa
regulatory. 	4		Rate the current essay 3 out of 6 points
what is the weather forecast for sisters. 	2		What is the weather forecast for Cistern
I'm like a little ass fan. 	0		add I’m Only a Man to my flow español
that's right. 	0		add track to Punk Essentials
I want to give the current stock of the Eurostar. 	4		I want to give the current saga 0 stars 
what's today's movie schedule. 	6		What's today's movie schedule
is there a snow storm coming in at 4 p.m.. 	2		Is there a snowstorm coming in Dana at 4 pm
playlist. 	0		Add Don and Sherri to my Meditate to Sounds of Nature playlist
is it going to be warmer. 	2		Is it going to be warmer in Cinnaminson, North Carolina at 06:59 AM?
reservation for 1 at PM Park Clear Lake Iowa in my Dahlia in 1 hour. 	1		Book a reservation for 1 at PM Park, Clear Lake, Iowa in Mongolia in 1 hour
I need reservations at Briarwood for me and my colleagues. 	1		I need reservations in ND in the city of Briarwood for me and my colleagues.
labor rate for 4 people. 	1		Book a neighboring food truck with a spa in Dallesport for 4 people.
can you add it food somebody Jolly Roll dance playlist. 	0		Can you add a tune to my Jazzy Romance playlist
sex playlist. 	0		add go to The MetalSucks Playlist
add this album to my playlist titled underground hits. 	0		add this album to my playlist titled underground hits
find a picture of their finest hour. 	5		find the picture Their Finest Hour
find the black girl in search of God. 	5		Find The Black Girl in Search of God trailer
play top Martin sole Icon Theater. 	3		Play top Martin Solveig on deezer
movie schedule at Southern theater. 	6		movie schedules at Southern Theatres
there is fog weather in Grand Lake Nebraska. 	2		there is fog weather in Grand Lake Nebraska
play Tenerife Sea by Daniel Salomon on glass. 	3		Play Tenerife Sea by Daniel Salomon on Lastfm
I'd like New England classical moments in movies. 	0		I'd like a new england added to Classical Moments in Movies.
reservation for the train at UK hold on March 13th 2026. 	1		Book a reservation for The Training Table on Mar. thirteenth, 2026
find the code that has video game for me. 	5		Find the Cold Dead Hand video game for me
reserve a place to eat on March 15th in the same area. 	1		Reserve a place to eat on march fifteenth in China within the same area.
I'd like a table at its operator C housewares.. 	1		I'd like a table at a top-rated tea house with javanese cuisine this week in Germany
weather for Anoka Seoul July 11th. 	2		Weather for Notasulga at elevenses
the unraveling from Arenas playlist. 	0		Add the unraveling to marina's playlist It's a Southern Thing
 	1		I want to book a pub in MS that serves festoni
I'd like to watch Sherlock homemade Rob New York. 	6		I'd like to watch Sherlock Holmes à New York at KB Theatres
is 06 iron to the current album. 	4		Give zero / 6 stars to the current album
what will the humidity be in a are in 49 weeks and a half from now. 	2		What will the humidity be in AR in 49 weeks and a half from now
find a TV show called The ambient collection. 	5		Find a TV show called The Ambient Collection.
I'd like to add this album to Funtime. 	0		I'd like to add this album to funtime.
play who Do You Think You Are find magnifico is fine gif. 	3		play Who Do You Think You Are by Magnifico with spotify
what will the weather be next April. 	2		What will the weather be next apr. in MT?
do you know the song by the man studies Association. 	5		Do you know of a song by the Mande Studies Association?
yellow playlist. 	0		add zombieland to Noctámbulo playlist
tonight at the showtimes for The jsa's kissasin soon. 	6		CAn I get the the showtimes for The Jade Faced Assassin cinema?
is tomorrow at 7 being played at Douglas Theodore company. 	6		Is Tomorrow at Seven being played at Douglas Theatre Company?
will it get warmer in the same area had Sandy Point National Wildlife Refuge. 	2		Will it get warmer in the same area as Sandy Point National Wildlife Refuge
cafe table for one. 	1		book a cafe table for one that has internet access
please book a table for six people in the same area has Bedford Park Boulevard Lehman College. 	1		Please book a table for 6 people in the same area as Bedford Park Blvd-Lehman College
find me a table at a delicatessen in Irving that serve rabbit. 	1		Find me a table at a delicatessen in Urbanette that serves rabbit pie
what time is holy women playing. 	6		What time is Unholy Women playing?
what time is it Ray Lewis. 	6		What time is The Grey Zone playing?
play the newest songs Rackroom 2008. 	3		play newest soundtrack from 2008
restaurant for 3 on February 18th. 	1		book a restaurant for three on feb. 18
I want the table for it to add to restaurant late at night. 	1		I want a table for 2 at a restaurant late at night.
is it supposed to hail in Rosenberg. 	2		Is it supposed to hail in Rosenberg in the French Polynesia
that's right cuz I've been Puccini. 	0		Add track  to this is puccini
I'd like to eat I know it's 15 seconds in Northern Mariana Islands. 	1		I'd like to eat at Old Dutch in 15 seconds in Northern Mariana Islands
what will the weather be on July 9. 	2		What will the weather be in Montevallo on july ninth, 2018?
what will the weather be like in 6 weeks. 	2		What will the weather be like in 16 weeks at the Ivory Coast
how is the weather right now I had my current playlist. 	2		How is the weather right now at my current place?
is 0 points to Korean series. 	4		give 0 points to current series
Coon chicken Inn restaurant 41094 me arrest in stabbing. 	1		Coon Chicken Inn restaurant for 1 am for me, clarice and debbie
0 a.m. what will the weather be. 	2		at 0 AM what will the weather be here
play some alternative music on Vimeo. 	3		Play some alternative music on Vimeo
play who is Mike Lake. 	3		Play new Ian Mclagan
can you bring up the movie schedule for ArcLight Hollywood. 	6		Can you bring up the movie schedule for ArcLight Hollywood?
is Liberator playing at the IMAX Corporation at 11. 	6		Is Liberator playing at the IMAX Corporation at 11?
closest movie theater with No Time for Sergeants. 	6		closest movie theatre with No Time for Sergeants
restaurant in Swaziland in 1 hour. 	1		Book a restaurant in Swaziland in 1 hour.
06 install rear 0. 	4		Out of a possiable 6 I give Jip, His Story a 0
play a song from LA and I are in Michaelson on Spotify. 	3		Play a song from Helena Iren Michaelsen on Spotify
what's in the red all about it picture. 	5		What is the Read All About It picture?
that's the Red Stone from the Sun cuz I cousins gracieland playlist. 	0		Add Third Stone from the Sun to the Concentración playlist. 
9 a.m. in Dallas to my classical music for smart. 	0		add 9AM in Dallas to my classical music for smart kids
finally receive the sample song. 	5		Find The Earth Is a Sinful Song
I am looking for a create that we would call something warm. 	5		I am looking for a creative work called Something Warm
what movies are at Malco Theaters. 	6		What movies are at Malco Theatres
